essay_id,src,topic
430d70e,kaggle-persuade,6
430de71,kaggle-persuade,5
4313920,kaggle-persuade,9
4314782,kaggle-persuade,3
43147af,kaggle-persuade,12
4316541,kaggle-persuade,1
431933e,kaggle-persuade,6
4330839,kaggle-only,0
4332440,kaggle-persuade,6
4333103,kaggle-only,0
4334c97,kaggle-persuade,9
4337759,kaggle-only,6
433b244,kaggle-only,6
433d0c2,kaggle-persuade,3
433ec6b,kaggle-persuade,9
4347687,kaggle-only,6
4347732,kaggle-persuade,0
434b035,kaggle-persuade,4
434ddb5,kaggle-persuade,6
4359c17,kaggle-only,1
435a100,kaggle-persuade,12
435f95e,kaggle-only,1
4369929,kaggle-only,1
436c83d,kaggle-persuade,4
4371191,kaggle-persuade,5
4371a14,kaggle-persuade,12
4373c2c,kaggle-only,1
4378d9a,kaggle-only,0
438648b,kaggle-persuade,3
4393d81,kaggle-only,1
439ad10,kaggle-persuade,5
439e4a1,kaggle-persuade,0
43a5fd6,kaggle-persuade,3
43af0ee,kaggle-only,0
43b21f7,kaggle-persuade,6
43b4de2,kaggle-persuade,5
43baa23,kaggle-persuade,4
43bbaee,kaggle-only,6
43c598e,kaggle-only,1
43c5cb6,kaggle-persuade,5
43c6947,kaggle-persuade,6
43c6f9b,kaggle-persuade,0
43cb52e,kaggle-only,0
43cd26b,kaggle-persuade,1
43d40a3,kaggle-persuade,3
43d5bb4,kaggle-persuade,0
43d915d,kaggle-persuade,5
43dea20,kaggle-persuade,3
43e2c1f,kaggle-persuade,6
43e4564,kaggle-persuade,4
43f253b,kaggle-persuade,4
43f5d42,kaggle-persuade,5
43fb35c,kaggle-persuade,4
43fc657,kaggle-persuade,5
43fc6ff,kaggle-only,1
440261d,kaggle-persuade,3
4406d5e,kaggle-persuade,0
4408754,kaggle-persuade,3
4408d03,kaggle-persuade,6
440ec2c,kaggle-persuade,0
441ba57,kaggle-only,0
441e12f,kaggle-persuade,5
44205c0,kaggle-persuade,1
442479e,kaggle-persuade,3
442a914,kaggle-persuade,0
442da01,kaggle-only,3
442f36d,kaggle-persuade,1
4433232,kaggle-persuade,1
443672b,kaggle-persuade,5
443c5e7,kaggle-persuade,0
443d4cc,kaggle-persuade,12
4442f3c,kaggle-only,0
4446626,kaggle-persuade,1
44497d4,kaggle-persuade,1
444a92b,kaggle-persuade,5
444b132,kaggle-only,1
4451061,kaggle-only,6
44512d0,kaggle-persuade,3
4455bef,kaggle-persuade,3
44567d5,kaggle-persuade,0
4456d26,kaggle-persuade,5
4458086,kaggle-persuade,4
445c11a,kaggle-only,1
445fe77,kaggle-persuade,3
4465999,kaggle-persuade,4
4465d4c,kaggle-only,3
44671da,kaggle-persuade,0
4467522,kaggle-persuade,3
4469515,kaggle-only,12
4469cc3,kaggle-persuade,4
44730c2,kaggle-persuade,1
4474e71,kaggle-persuade,3
447ba4f,kaggle-persuade,3
4490ec6,kaggle-persuade,0
44a1d3c,kaggle-only,3
44a3cae,kaggle-persuade,5
44a54be,kaggle-persuade,4
44a5724,kaggle-persuade,0
44a8ee0,kaggle-persuade,9
44b5fc5,kaggle-persuade,5
44bc4d1,kaggle-only,0
44bca10,kaggle-persuade,3
44bde0e,kaggle-only,9
44c494d,kaggle-persuade,4
44c4dea,kaggle-persuade,0
44c8550,kaggle-persuade,0
44cb3be,kaggle-persuade,1
44cc40e,kaggle-persuade,3
44cce77,kaggle-persuade,5
44ce55e,kaggle-persuade,0
44d0218,kaggle-persuade,4
44d4d56,kaggle-only,0
44d5b69,kaggle-only,3
44d698b,kaggle-persuade,3
44d8489,kaggle-only,0
44e0bd4,kaggle-persuade,5
44e4879,kaggle-persuade,0
44e88b0,kaggle-only,3
44eb982,kaggle-persuade,3
44eff2d,kaggle-persuade,6
44f2536,kaggle-only,1
44f4b61,kaggle-only,1
450420e,kaggle-persuade,5
4505564,kaggle-persuade,5
45076e3,kaggle-persuade,3
4508da1,kaggle-persuade,4
4509c10,kaggle-only,9
450aa09,kaggle-persuade,5
45174e2,kaggle-only,0
451c458,kaggle-only,12
451c89c,kaggle-persuade,0
4522771,kaggle-only,1
452641d,kaggle-persuade,5
452c84b,kaggle-persuade,0
4530e97,kaggle-only,12
45310cd,kaggle-persuade,1
4536037,kaggle-persuade,5
45373dc,kaggle-persuade,0
4538ac3,kaggle-persuade,12
453ecf1,kaggle-persuade,3
45428e8,kaggle-only,6
4546ec3,kaggle-only,0
4547adf,kaggle-persuade,4
4548eab,kaggle-persuade,4
454d30d,kaggle-persuade,3
455511f,kaggle-persuade,5
455a671,kaggle-persuade,4
455f8b8,kaggle-persuade,6
4562e98,kaggle-only,6
45630fd,kaggle-only,1
456d528,kaggle-persuade,12
456dad6,kaggle-persuade,1
4575e69,kaggle-only,0
457a644,kaggle-persuade,9
4586b43,kaggle-only,0
458a223,kaggle-only,3
458a3e4,kaggle-persuade,5
4591576,kaggle-only,0
459922f,kaggle-persuade,5
459951c,kaggle-persuade,5
4599770,kaggle-persuade,6
4599969,kaggle-only,6
45a26a2,kaggle-persuade,4
45a316a,kaggle-persuade,4
45a3758,kaggle-persuade,5
45a5be8,kaggle-only,9
45a85a3,kaggle-persuade,4
45b6208,kaggle-persuade,3
45b6989,kaggle-only,1
45b937e,kaggle-persuade,3
45ba8eb,kaggle-persuade,5
45bfb80,kaggle-persuade,5
45c449d,kaggle-persuade,9
45c5fbe,kaggle-persuade,3
45c5fcd,kaggle-persuade,0
45d004a,kaggle-persuade,4
45d4220,kaggle-persuade,3
45da3a8,kaggle-only,6
45dcd48,kaggle-only,6
45e746e,kaggle-persuade,6
45f85d6,kaggle-persuade,4
45f9dbf,kaggle-persuade,4
45fcc6d,kaggle-persuade,12
45fe812,kaggle-persuade,5
4601aa9,kaggle-persuade,9
4603408,kaggle-persuade,1
4606ad1,kaggle-persuade,9
4611cbc,kaggle-only,0
4611da2,kaggle-persuade,9
4613f8f,kaggle-persuade,9
461515a,kaggle-persuade,4
461b4ab,kaggle-only,1
4620d7f,kaggle-only,12
462b85d,kaggle-persuade,5
4632334,kaggle-persuade,4
4633c99,kaggle-persuade,12
46369ce,kaggle-persuade,1
46453d7,kaggle-persuade,0
4649053,kaggle-persuade,4
4649f4f,kaggle-persuade,0
4653b01,kaggle-persuade,4
4653b67,kaggle-persuade,0
4656468,kaggle-persuade,0
4666036,kaggle-persuade,3
4667066,kaggle-persuade,5
4667092,kaggle-only,12
46692fb,kaggle-persuade,5
466a255,kaggle-only,1
466e970,kaggle-persuade,1
4677e9c,kaggle-persuade,1
467a47d,kaggle-persuade,0
467b271,kaggle-only,6
4681db6,kaggle-persuade,1
4687b25,kaggle-only,1
468b07c,kaggle-only,0
468f06d,kaggle-only,1
46939cc,kaggle-persuade,3
46947bc,kaggle-persuade,5
4696a0e,kaggle-persuade,6
46970c2,kaggle-only,6
46983df,kaggle-persuade,4
4699ca6,kaggle-persuade,9
46a2c8a,kaggle-persuade,3
46a61ed,kaggle-persuade,0
46ab8e9,kaggle-persuade,4
46b1195,kaggle-persuade,4
46b483f,kaggle-persuade,5
46be9c7,kaggle-persuade,1
46bffef,kaggle-persuade,9
46c6e90,kaggle-persuade,5
46ca26b,kaggle-persuade,3
46d02cd,kaggle-persuade,0
46d27e2,kaggle-only,1
46d3d41,kaggle-persuade,0
46d89a1,kaggle-persuade,6
46d9c7d,kaggle-only,12
46dc7f2,kaggle-persuade,9
46dd129,kaggle-persuade,0
46dd6fb,kaggle-only,1
46df9c0,kaggle-only,3
46eaa8b,kaggle-persuade,3
46eb091,kaggle-persuade,5
46f9e1c,kaggle-persuade,4
46fa387,kaggle-only,0
46fbc04,kaggle-only,1
4704fdb,kaggle-persuade,3
470a853,kaggle-only,12
470f64e,kaggle-persuade,0
4711ef3,kaggle-persuade,9
471269c,kaggle-persuade,5
4714ef3,kaggle-persuade,9
4718f97,kaggle-persuade,4
471ba4e,kaggle-persuade,5
471bc23,kaggle-persuade,9
471cd36,kaggle-persuade,9
471f8d3,kaggle-only,0
471fb53,kaggle-persuade,0
4720230,kaggle-persuade,0
4721465,kaggle-persuade,6
47225d8,kaggle-only,9
472298b,kaggle-only,6
47256d8,kaggle-persuade,5
4728682,kaggle-persuade,9
47288ad,kaggle-persuade,0
4733890,kaggle-persuade,5
4735bbe,kaggle-only,1
4735e4c,kaggle-persuade,0
473f48b,kaggle-only,12
47426c5,kaggle-persuade,4
4743935,kaggle-only,3
474c621,kaggle-persuade,4
474d602,kaggle-persuade,3
474e939,kaggle-persuade,4
474ec4c,kaggle-only,1
474f4f1,kaggle-only,0
475637e,kaggle-only,12
475e950,kaggle-persuade,3
4761e38,kaggle-only,1
47625b4,kaggle-persuade,12
47626ae,kaggle-only,6
47697bd,kaggle-persuade,3
476b78f,kaggle-persuade,1
476dee5,kaggle-only,6
47762a4,kaggle-persuade,5
4779250,kaggle-persuade,0
477bbba,kaggle-only,12
4780b02,kaggle-only,12
47812b1,kaggle-persuade,1
47824ea,kaggle-only,0
4784274,kaggle-persuade,5
47875cb,kaggle-persuade,0
47887b6,kaggle-persuade,1
478c10a,kaggle-only,3
478d872,kaggle-only,0
4794787,kaggle-only,6
4795aab,kaggle-persuade,4
4795d3e,kaggle-only,0
479771b,kaggle-persuade,3
4799bc4,kaggle-persuade,4
479c18d,kaggle-persuade,3
479e8ae,kaggle-persuade,6
47a0abf,kaggle-persuade,1
47a50cb,kaggle-persuade,4
47a5dff,kaggle-only,6
47a87ad,kaggle-only,1
47ac3aa,kaggle-persuade,5
47b0dbe,kaggle-only,9
47b45a7,kaggle-only,1
47b9921,kaggle-persuade,3
47ba414,kaggle-only,1
47bfbf4,kaggle-persuade,5
47c2307,kaggle-only,12
47c501e,kaggle-persuade,5
47ccf06,kaggle-persuade,5
47d14b5,kaggle-persuade,1
47d6008,kaggle-persuade,5
47d7ad3,kaggle-persuade,1
47d8c55,kaggle-persuade,4
47da28b,kaggle-persuade,0
47dc56f,kaggle-persuade,4
47dc813,kaggle-only,3
47de4d6,kaggle-persuade,3
47e73e8,kaggle-persuade,6
47eeda2,kaggle-persuade,5
47f3a3d,kaggle-persuade,0
47f4d37,kaggle-persuade,1
47fc3e1,kaggle-persuade,3
480146f,kaggle-only,12
4803882,kaggle-only,9
4804ff2,kaggle-persuade,9
4808158,kaggle-persuade,6
480c834,kaggle-persuade,4
481b61e,kaggle-persuade,6
481b89b,kaggle-only,1
481d724,kaggle-only,12
4827309,kaggle-persuade,9
482815c,kaggle-persuade,12
482ef5c,kaggle-persuade,9
4834d5d,kaggle-persuade,9
483511a,kaggle-only,0
4836f2f,kaggle-only,0
4837056,kaggle-persuade,5
483dea4,kaggle-persuade,5
4843b47,kaggle-persuade,0
484f0b3,kaggle-persuade,5
48515c1,kaggle-persuade,9
4856bd0,kaggle-persuade,1
485b577,kaggle-only,1
485dbac,kaggle-persuade,5
4864ed5,kaggle-persuade,9
4866853,kaggle-persuade,9
48679e4,kaggle-persuade,1
4867a46,kaggle-only,1
4867bc2,kaggle-persuade,12
48685c0,kaggle-persuade,6
486bd0c,kaggle-persuade,3
4870ad6,kaggle-persuade,1
48781d3,kaggle-persuade,1
487d3f8,kaggle-persuade,12
4880189,kaggle-only,1
48847db,kaggle-persuade,5
4889825,kaggle-only,3
488a448,kaggle-only,9
48907d1,kaggle-persuade,12
4896b87,kaggle-only,6
489e52a,kaggle-persuade,0
489ea07,kaggle-persuade,1
48a4007,kaggle-persuade,9
48ace7b,kaggle-persuade,4
48aee07,kaggle-persuade,4
48b152e,kaggle-persuade,4
48b771c,kaggle-persuade,6
48b90fe,kaggle-persuade,9
48ba8f5,kaggle-persuade,5
48c70fe,kaggle-only,1
48c86d8,kaggle-only,12
48c8d1f,kaggle-persuade,5
48cb4cd,kaggle-persuade,9
48d0510,kaggle-only,0
48d2e18,kaggle-persuade,3
48d852b,kaggle-persuade,6
48de104,kaggle-persuade,0
48e6c78,kaggle-persuade,0
48ef072,kaggle-persuade,4
48f29aa,kaggle-only,12
48f464b,kaggle-persuade,6
48f4678,kaggle-only,1
48f6ee6,kaggle-persuade,4
48f888b,kaggle-only,1
48fdee7,kaggle-only,6
48ff14c,kaggle-only,9
49023dc,kaggle-persuade,9
490415c,kaggle-persuade,1
49080ed,kaggle-persuade,1
490a3ed,kaggle-persuade,9
490a973,kaggle-persuade,0
490d612,kaggle-persuade,4
4910896,kaggle-persuade,0
491120f,kaggle-only,6
4916699,kaggle-persuade,5
491c3fb,kaggle-persuade,5
491d01e,kaggle-persuade,9
4923deb,kaggle-only,12
4925668,kaggle-persuade,6
492ece5,kaggle-persuade,4
492fb37,kaggle-persuade,0
4932307,kaggle-only,1
4932595,kaggle-persuade,0
49373d9,kaggle-persuade,3
4938e41,kaggle-persuade,9
493f79e,kaggle-persuade,5
4941b2b,kaggle-persuade,12
494c3eb,kaggle-persuade,3
494d653,kaggle-only,1
4953269,kaggle-only,12
495585f,kaggle-persuade,0
49597fd,kaggle-persuade,12
495a06b,kaggle-persuade,0
495bc06,kaggle-persuade,5
495da32,kaggle-persuade,3
495e8d0,kaggle-persuade,5
4963bde,kaggle-persuade,4
4967255,kaggle-persuade,0
4972301,kaggle-persuade,0
4973b27,kaggle-persuade,4
497870f,kaggle-persuade,6
497b7e7,kaggle-persuade,4
497e049,kaggle-persuade,3
498a10e,kaggle-persuade,3
498d8cc,kaggle-persuade,5
4991728,kaggle-persuade,5
499367b,kaggle-only,6
4993cfc,kaggle-only,6
49942e7,kaggle-only,1
4999445,kaggle-only,1
499a9c1,kaggle-persuade,0
499bad0,kaggle-persuade,5
499c208,kaggle-persuade,5
49a6fc5,kaggle-persuade,1
49b0696,kaggle-persuade,5
49b3030,kaggle-only,9
49b386d,kaggle-persuade,0
49b6cee,kaggle-persuade,5
49b9771,kaggle-only,6
49bc040,kaggle-persuade,1
49c3efc,kaggle-persuade,12
49c9e5a,kaggle-persuade,4
49cfbaf,kaggle-persuade,5
49db5d5,kaggle-persuade,5
49e0d87,kaggle-only,6
49e51c4,kaggle-persuade,9
49e78be,kaggle-persuade,0
49ef06a,kaggle-persuade,4
49f24e5,kaggle-persuade,6
49f2f88,kaggle-persuade,1
49f49a3,kaggle-only,0
49fb6be,kaggle-persuade,4
49fc55b,kaggle-persuade,0
49ff6fb,kaggle-persuade,4
4a03b92,kaggle-persuade,9
4a04ad6,kaggle-persuade,4
4a0930a,kaggle-persuade,4
4a0a356,kaggle-only,3
4a0bbf4,kaggle-only,9
4a12dd2,kaggle-only,12
4a16419,kaggle-only,1
4a18904,kaggle-only,0
4a1a43f,kaggle-persuade,0
4a1beff,kaggle-only,1
4a1ccd9,kaggle-persuade,1
4a210f9,kaggle-only,9
4a2249a,kaggle-persuade,0
4a23085,kaggle-persuade,3
4a2334e,kaggle-persuade,4
4a2adc3,kaggle-only,1
4a2dcc3,kaggle-persuade,1
4a2e401,kaggle-only,3
4a35d90,kaggle-only,1
4a3a4a4,kaggle-persuade,4
4a3b0dc,kaggle-persuade,1
4a3d281,kaggle-only,6
4a3eac2,kaggle-only,9
4a3ef9f,kaggle-only,6
4a406d9,kaggle-persuade,0
4a40a03,kaggle-persuade,6
4a45fcd,kaggle-persuade,1
4a46db3,kaggle-persuade,0
4a481e0,kaggle-only,0
4a4b42e,kaggle-only,6
4a4fd10,kaggle-persuade,4
4a5db0a,kaggle-only,3
4a6a1db,kaggle-only,1
4a70bc3,kaggle-persuade,5
4a71171,kaggle-persuade,1
4a7605d,kaggle-only,3
4a779d5,kaggle-persuade,1
4a7ce79,kaggle-persuade,5
4a7e08f,kaggle-persuade,1
4a7f13c,kaggle-only,0
4a7f767,kaggle-persuade,0
4a84090,kaggle-persuade,1
4a842cc,kaggle-persuade,5
4a84ca9,kaggle-persuade,6
4a8528f,kaggle-persuade,6
4a8af26,kaggle-persuade,12
4a8be70,kaggle-persuade,4
4a8d31e,kaggle-only,12
4a8da90,kaggle-only,0
4a9461d,kaggle-persuade,9
4a9a74b,kaggle-only,6
4aa998f,kaggle-persuade,1
4aa9f4e,kaggle-persuade,1
4ab52d8,kaggle-persuade,0
4ab6958,kaggle-only,1
4ab8bc1,kaggle-only,3
4ab92e8,kaggle-persuade,5
4ad512b,kaggle-only,9
4ad7a7d,kaggle-persuade,6
4ad859a,kaggle-only,0
4adb263,kaggle-persuade,9
4adf796,kaggle-persuade,6
4ae7748,kaggle-only,12
4aea2ed,kaggle-only,9
4aed3c1,kaggle-persuade,9
4af15c8,kaggle-only,1
4af3457,kaggle-only,0
4af77e9,kaggle-only,9
4afa8b6,kaggle-only,6
4afb85e,kaggle-persuade,9
4afbbfa,kaggle-persuade,4
4afda89,kaggle-persuade,6
4afe435,kaggle-persuade,4
4afe849,kaggle-only,6
4b037f4,kaggle-persuade,5
4b07312,kaggle-persuade,4
4b0827c,kaggle-persuade,12
4b0dcc9,kaggle-persuade,3
4b10de1,kaggle-persuade,4
4b1290d,kaggle-persuade,3
4b131e2,kaggle-persuade,4
4b21cc0,kaggle-persuade,5
4b2ae1b,kaggle-persuade,4
4b2c8fb,kaggle-persuade,5
4b2ed69,kaggle-only,3
4b30666,kaggle-only,0
4b31908,kaggle-persuade,4
4b3357a,kaggle-only,6
4b3469e,kaggle-persuade,3
4b346ce,kaggle-persuade,9
4b34809,kaggle-persuade,4
4b34887,kaggle-persuade,0
4b35d62,kaggle-only,6
4b39a5d,kaggle-only,3
4b39f05,kaggle-persuade,9
4b434e1,kaggle-persuade,4
4b47532,kaggle-only,6
4b50f50,kaggle-persuade,0
4b5df1d,kaggle-only,0
4b60d5a,kaggle-persuade,9
4b6d0bb,kaggle-only,0
4b705ea,kaggle-persuade,1
4b77414,kaggle-persuade,12
4b78e63,kaggle-persuade,5
4b79d77,kaggle-only,6
4b8a067,kaggle-only,0
4b8c90b,kaggle-persuade,5
4b8ee35,kaggle-persuade,1
4b920ac,kaggle-persuade,3
4b96296,kaggle-persuade,12
4b98b72,kaggle-only,6
4ba41e0,kaggle-only,0
4ba65c3,kaggle-persuade,0
4bae377,kaggle-persuade,4
4bb1fa5,kaggle-persuade,3
4bb4988,kaggle-persuade,0
4bb8c9c,kaggle-persuade,5
4bbcd54,kaggle-persuade,0
4bc1460,kaggle-only,0
4bc17fe,kaggle-persuade,4
4bc1b8b,kaggle-persuade,9
4bc8914,kaggle-persuade,5
4bca23d,kaggle-persuade,9
4bcd05d,kaggle-persuade,12
4bcf5ca,kaggle-persuade,5
4bd15b7,kaggle-persuade,9
4bda0ce,kaggle-persuade,5
4bda0df,kaggle-only,3
4bde983,kaggle-persuade,3
4be72b3,kaggle-persuade,0
4bf08a1,kaggle-persuade,9
4bf890b,kaggle-only,1
4bfbf8d,kaggle-persuade,5
4bfbfae,kaggle-persuade,9
4c03596,kaggle-persuade,5
4c03f8b,kaggle-persuade,0
4c06773,kaggle-persuade,0
4c06862,kaggle-only,1
4c08e39,kaggle-persuade,9
4c12021,kaggle-persuade,0
4c133e4,kaggle-persuade,5
4c1784e,kaggle-persuade,4
4c17fcf,kaggle-persuade,1
4c1ae2c,kaggle-only,0
4c1b568,kaggle-only,9
4c20541,kaggle-persuade,4
4c262b2,kaggle-only,1
4c28b83,kaggle-persuade,5
4c2ae3a,kaggle-persuade,1
4c2c258,kaggle-only,9
4c300a4,kaggle-persuade,6
4c33872,kaggle-only,0
4c3e4c6,kaggle-persuade,1
4c3e6ba,kaggle-persuade,5
4c41929,kaggle-persuade,4
4c4f8f8,kaggle-persuade,4
4c51970,kaggle-persuade,4
4c5ca34,kaggle-persuade,4
4c6248a,kaggle-only,12
4c6a800,kaggle-persuade,1
4c6b4ce,kaggle-persuade,9
4c6b885,kaggle-only,0
4c6fd57,kaggle-persuade,9
4c75b0f,kaggle-persuade,1
4c772de,kaggle-only,1
4c822ee,kaggle-persuade,1
4c8547d,kaggle-persuade,3
4c86695,kaggle-persuade,9
4c8d894,kaggle-persuade,4
4c92a42,kaggle-persuade,1
4c93ae4,kaggle-only,3
4ca8ff0,kaggle-persuade,9
4caa6f2,kaggle-persuade,12
4cacca6,kaggle-persuade,0
4caf5f9,kaggle-persuade,4
4cba575,kaggle-persuade,12
4cbcf7f,kaggle-only,6
4cc0953,kaggle-persuade,0
4cd668a,kaggle-persuade,9
4cd774a,kaggle-persuade,3
4cdd49b,kaggle-persuade,0
4ce2007,kaggle-only,0
4ce9b89,kaggle-persuade,5
4cea9bb,kaggle-persuade,3
4ceefe6,kaggle-only,6
4cefbe8,kaggle-persuade,4
4cf20cf,kaggle-persuade,5
4cf4eb1,kaggle-persuade,4
4cf5c8c,kaggle-only,12
4cf846a,kaggle-persuade,0
4cfae34,kaggle-persuade,0
4d00492,kaggle-persuade,4
4d03639,kaggle-persuade,1
4d03cc1,kaggle-persuade,5
4d04b46,kaggle-only,0
4d0565e,kaggle-persuade,4
4d0b93b,kaggle-persuade,4
4d0c575,kaggle-persuade,4
4d2c117,kaggle-persuade,0
4d2c60f,kaggle-persuade,5
4d2fe46,kaggle-persuade,4
4d361cf,kaggle-persuade,12
4d3c72c,kaggle-persuade,5
4d3f08e,kaggle-persuade,5
4d4448d,kaggle-only,1
4d44646,kaggle-persuade,3
4d48ec6,kaggle-persuade,12
4d49830,kaggle-persuade,1
4d4b577,kaggle-persuade,1
4d4f171,kaggle-persuade,5
4d4fce0,kaggle-persuade,3
4d5baca,kaggle-only,1
4d5dd3b,kaggle-only,1
4d605cc,kaggle-persuade,0
4d62d2c,kaggle-only,6
4d63446,kaggle-persuade,6
4d6a8a9,kaggle-only,1
4d6ac79,kaggle-persuade,4
4d6b8ea,kaggle-only,12
4d6bbea,kaggle-persuade,0
4d6c690,kaggle-only,0
4d6e484,kaggle-persuade,5
4d6ebc9,kaggle-persuade,9
4d7d425,kaggle-only,1
4d80945,kaggle-persuade,4
4d83c24,kaggle-persuade,6
4d87a5d,kaggle-persuade,0
4d8bb17,kaggle-persuade,3
4d8d72c,kaggle-persuade,9
4d8de47,kaggle-persuade,9
4d8fe01,kaggle-persuade,1
4d90197,kaggle-only,1
4d90b3e,kaggle-persuade,3
4da0062,kaggle-persuade,0
4dafc9e,kaggle-only,3
4db2098,kaggle-persuade,6
4db6acb,kaggle-only,1
4db787e,kaggle-persuade,0
4dc320a,kaggle-persuade,1
4dc3c16,kaggle-persuade,9
4dc4665,kaggle-persuade,9
4dc8a00,kaggle-persuade,1
4dce904,kaggle-only,1
4dd14fc,kaggle-persuade,0
4dd2dda,kaggle-persuade,1
4dd2e34,kaggle-persuade,4
4def97d,kaggle-persuade,3
4df2f42,kaggle-persuade,3
4df7e4e,kaggle-persuade,5
4dfe465,kaggle-only,1
4e05e94,kaggle-persuade,0
4e0b72a,kaggle-persuade,12
4e0d459,kaggle-only,6
4e0d5df,kaggle-only,1
4e0ef8e,kaggle-persuade,0
4e123c6,kaggle-persuade,6
4e143c4,kaggle-persuade,12
4e14b2f,kaggle-persuade,9
4e15bea,kaggle-persuade,4
4e197da,kaggle-persuade,4
4e1b427,kaggle-persuade,5
4e1e89d,kaggle-only,1
4e2154b,kaggle-only,1
4e22166,kaggle-only,9
4e27e9c,kaggle-persuade,12
4e2974e,kaggle-only,1
4e3238c,kaggle-only,3
4e3760b,kaggle-persuade,3
4e38bab,kaggle-persuade,4
4e38e77,kaggle-persuade,9
4e3f7b9,kaggle-only,1
4e4164d,kaggle-persuade,9
4e45fca,kaggle-persuade,12
4e4dd85,kaggle-only,1
4e51f74,kaggle-only,1
4e5c010,kaggle-persuade,5
4e5e23c,kaggle-persuade,1
4e5ee4a,kaggle-persuade,6
4e5f9f7,kaggle-only,9
4e616fd,kaggle-persuade,6
4e61e01,kaggle-persuade,6
4e61f2a,kaggle-persuade,9
4e6c7ed,kaggle-only,0
4e6d530,kaggle-only,1
4e7afdd,kaggle-persuade,9
4e81112,kaggle-persuade,5
4e81433,kaggle-persuade,3
4e85bd3,kaggle-persuade,3
4e8a2eb,kaggle-persuade,0
4e90694,kaggle-persuade,3
4e91ceb,kaggle-persuade,5
4e9354c,kaggle-persuade,9
4e9a19c,kaggle-persuade,5
4e9bf56,kaggle-persuade,6
4e9d2aa,kaggle-persuade,1
4ea0b14,kaggle-persuade,6
4ea4f0f,kaggle-persuade,1
4ea552d,kaggle-persuade,4
4eaf0a7,kaggle-persuade,3
4eb357c,kaggle-only,9
4eb8e93,kaggle-persuade,6
4eb8fa4,kaggle-persuade,9
4eb95b7,kaggle-persuade,5
4ebd88f,kaggle-persuade,5
4ec1700,kaggle-only,6
4ec6e7e,kaggle-persuade,9
4ed05bb,kaggle-persuade,0
4ed1e03,kaggle-persuade,6
4ed8b25,kaggle-only,12
4edad23,kaggle-persuade,6
4eddf0f,kaggle-persuade,9
4ede8a4,kaggle-persuade,1
4ee39a8,kaggle-persuade,9
4ee5427,kaggle-persuade,1
4ee68be,kaggle-persuade,5
4eea7c5,kaggle-persuade,0
4eeb894,kaggle-persuade,9
4eed225,kaggle-only,6
4eed718,kaggle-persuade,6
4eef08f,kaggle-persuade,12
4efc996,kaggle-persuade,4
4f00e86,kaggle-persuade,0
4f06c54,kaggle-only,0
4f07c28,kaggle-persuade,4
4f0b392,kaggle-persuade,6
4f0c13d,kaggle-persuade,3
4f0cdcd,kaggle-only,0
4f0d3bc,kaggle-persuade,9
4f0e1e0,kaggle-persuade,1
4f11a26,kaggle-persuade,4
4f133dd,kaggle-only,1
4f13751,kaggle-persuade,0
4f1d495,kaggle-only,1
4f1ec05,kaggle-only,1
4f28605,kaggle-only,6
4f2f54f,kaggle-only,3
4f35aa5,kaggle-only,12
4f3b6dc,kaggle-persuade,4
4f489df,kaggle-persuade,5
4f4cefa,kaggle-only,6
4f5103a,kaggle-persuade,5
4f53e1c,kaggle-persuade,0
4f55690,kaggle-only,6
4f55fbe,kaggle-persuade,4
4f56177,kaggle-persuade,12
4f57f96,kaggle-only,12
4f584fc,kaggle-only,3
4f5a72e,kaggle-only,0
4f5b050,kaggle-only,3
4f63fb6,kaggle-persuade,1
4f6582d,kaggle-persuade,3
4f661ce,kaggle-persuade,4
4f693d5,kaggle-persuade,0
4f6d629,kaggle-persuade,5
4f70228,kaggle-persuade,3
4f719e3,kaggle-persuade,5
4f769e6,kaggle-persuade,0
4f78439,kaggle-persuade,1
4f796a7,kaggle-persuade,1
4f7fcd0,kaggle-persuade,4
4f8575d,kaggle-persuade,0
4f85ac3,kaggle-persuade,1
4f86aed,kaggle-persuade,4
4f93f72,kaggle-persuade,1
4f951b4,kaggle-persuade,4
4f95597,kaggle-persuade,9
4f99bd9,kaggle-persuade,1
4f99ca1,kaggle-persuade,5
4f9f184,kaggle-persuade,5
4fa4ee8,kaggle-only,12
4fa782f,kaggle-persuade,3
4fa7dae,kaggle-persuade,3
4fa7db7,kaggle-only,6
4fa9d9c,kaggle-only,6
4fabf67,kaggle-only,0
4faefe0,kaggle-persuade,5
4faf2cc,kaggle-only,0
4fb4ef6,kaggle-only,12
4fb5770,kaggle-persuade,12
4fbb5ee,kaggle-persuade,3
4fbd16d,kaggle-persuade,0
4fbfc65,kaggle-persuade,5
4fc2548,kaggle-persuade,5
4fc29eb,kaggle-only,9
4fc4cab,kaggle-persuade,1
4fce0ed,kaggle-persuade,5
4fce83a,kaggle-persuade,6
4fd0b9a,kaggle-only,1
4fd22d9,kaggle-persuade,9
4fd64c4,kaggle-persuade,0
4fda769,kaggle-persuade,6
4fdc11e,kaggle-persuade,0
4fe07b6,kaggle-persuade,4
4fe1732,kaggle-only,12
4fe1805,kaggle-only,6
4fe4421,kaggle-only,6
4fe9973,kaggle-persuade,5
4fec4c2,kaggle-persuade,9
4fed77e,kaggle-persuade,0
4ff021d,kaggle-persuade,9
4ff04b6,kaggle-persuade,6
4ff6343,kaggle-only,3
4ff8278,kaggle-persuade,6
4ffba77,kaggle-persuade,6
